project_slug,reference_area_sqft,bedrooms,bathrooms,normalized_type,confidence,evidence_kind,evidence_url,evidence_note
kent_ridge_hill,883,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C1-H at 883 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,904,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE BP1-H at 904 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,947,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C2 at 947 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,958,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE C3 at 958 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1044,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE CP1 at 1044 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1076,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE CP2 at 1076 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1399,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE CSPH2 at 1399 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1421,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE CSPH1 at 1421 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1442,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE CSPH3 at 1442 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1518,4,4,4b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE DPH1 at 1518 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1776,5,4,5b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE ESPH1 at 1776 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1787,5,4,5b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE ESPH2 at 1787 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1884,4,4,4b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE DPH2 at 1884 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
kent_ridge_hill,1927,4,4,4b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Kent Ridge Hill Residences/Kent Ridge Hill Residences Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE DPH3 at 1927 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
lakegrande,409,0,1,studio1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-FueZ7Pc5TjMScarYdJJui7,"Direct 99.co sale listing snippet shows studio, 1 Bath, 409 sqft."
lakegrande,474,1,1,1b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-aDFJMPpuskHazCZKLRJuzf,"Direct 99.co sale listing snippet shows 1 Bed, 1 Bath, 474 sqft."
lakegrande,506,1,1,1b1b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists A2-R/A2-P at 506 sqft under 1 Bedroom.
lakegrande,517,1,1,1b1b,high,developer_floor_plan,https://www.thelakegrandecondo.com/lake-grande-floor-plan/,Developer floor plan summary lists 1 Bedroom as 409-517 sqft.
lakegrande,517,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-FBTzPtnGAEEsNVQGZ7dqee,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 517 sqft."
lakegrande,614,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/YTYDkuJdgRYTZvgbBgLcf9,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 614 sqft."
lakegrande,624,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-Bkgd8DL9rBnQx6vwddWm5k,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 624 sqft."
lakegrande,667,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/property/WnybmubeZhw8RXarWxVNm8,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 667 sqft."
lakegrande,721,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-bP4zmSZV9NDLwceygZwgGr,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 721 sqft."
lakegrande,721,2,2,2b2b,medium,auxiliary_listing,https://www.99.co/singapore/condos-apartments/lake-grande,"99.co project floor-plan index lists Lake Grande TYPE B3 / B3a at 67 sqm / 721 sqft as 2 Beds, 2 Bath; same 721 sqft area also appears as B1P/B1aP 2 Beds, 1 Bath, so transaction CSV rows without stack/unit should stay ambiguous."
lakegrande,743,2,1,2b1b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists B1-R/B2-P/B2a-P at 743 sqft under 2 Bedroom; floor-plan pages show a one-bath 2-bedroom layout.
lakegrande,753,2,2,2b2b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-XghXHK3c6ULGfrDiEU2Lxu,"Cached 99.co aggregated listing snippet shows a Lake Grande unit with 2 Beds, 2 Baths, 753 sqft."
lakegrande,775,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-eG7x3oueDX25e2MqKpgTvg,"Direct 99.co sale listing snippet shows 2 Beds, 2 Baths, 775 sqft."
lakegrande,818,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-GsAGr4gdbQvabXDFoh2pKQ,"Direct 99.co sale listing snippet shows 2 Beds, 2 Baths, 818 sqft."
lakegrande,840,2,2,2b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists B6-P at 840 sqft under 2 Bedroom + Study; floor-plan page shows two bathrooms.
lakegrande,861,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-frPa6VYz6pQHDT6tYzEMcx,"Direct 99.co sale listing snippet shows 2 Beds, 2 Baths, 861 sqft."
lakegrande,872,2,2,2b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists B5-R/B6a-P at 872 sqft under 2 Bedroom + Study; floor-plan pages show two bathrooms.
lakegrande,883,2,2,2b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists B4-P/B4a-P at 883 sqft under 2 Bedroom; floor-plan pages show two bathrooms.
lakegrande,904,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-HbzY8PZF59oWxMm4YymJgA,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 904 sqft."
lakegrande,925,3,2,3b2b,high,developer_floor_plan,https://www.thelakegrandecondo.com/lake-grande-floor-plan/,Developer floor plan summary lists 3 Bedroom as 904-980 sqft; classified as 3b2b to align with direct 99.co 3 Bed 2 Bath evidence for 904/947/969/980 sqft stacks.
lakegrande,947,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-TM7zMF3kZSBGSyyJTvgrTG,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 947 sqft."
lakegrande,958,2,2,2b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists B4-R/B4a-R/B6a-R at 958 sqft under 2 Bedroom or 2 Bedroom + Study; floor-plan pages show two bathrooms.
lakegrande,969,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/nzrnjtTxtd6FWcQt7T7PPQ,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 969 sqft."
lakegrande,980,3,2,3b2b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-XSuePZZTWKB3oFyuc3f97U,"Cached 99.co sale listing snippet shows 3 Beds, 2 Baths, 980 sqft."
lakegrande,1012,2,2,2b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,"Lake Grande unit distribution chart lists B7-R at 1012 sqft under 2 Bedroom + Study; same area is also used by C1-R 3 Bedroom, so transaction-only matching should remain ambiguous."
lakegrande,1012,3,2,3b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,"Lake Grande unit distribution chart lists C1-R at 1012 sqft under 3 Bedroom; same area is also used by B7-R 2 Bedroom + Study, so transaction-only matching should remain ambiguous."
lakegrande,1076,3,2,3b2b,high,developer_brochure,https://cos.sg/wp-content/uploads/2024/07/Lake-Grande-E-brochure.pdf,Lake Grande e-brochure Type C4-P floor plan lists 1076 sqft under 3 Bedroom and shows two bathrooms.
lakegrande,1119,3,3,3b3b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-Ky3aNhgKRjvEQJ5zzDwTrv,"Direct 99.co sale listing snippet shows 3 Beds, 3 Baths, 1119 sqft."
lakegrande,1152,4,3,4b3b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-X9uxwMqeybkG2J6zPS6uqo,"Direct 99.co sale listing snippet shows 4 Beds, 3 Baths, 1152 sqft."
lakegrande,1173,4,3,4b3b,high,developer_brochure,https://cos.sg/wp-content/uploads/2016/06/sitemap1-scaled.jpg,Lake Grande unit distribution chart lists D2 at 1173 sqft under 4 Bedroom; classified with the same large-family bucket convention as existing 1152 sqft 4-bedroom evidence.
lakegrande,1302,5,4,5b4b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lake-grande-condo-fkNM7A7GQoe6ScRamLCd2B,"Direct 99.co sale listing snippet shows 5 Beds, 4 Baths, 1302 sqft."
lakeville,560,1,1,1b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-PTfSGp3A2nGwEW4XoTbmpP,"Direct 99.co sale listing snippet shows 1 Bed, 1 Bath, 560 sqft."
lakeville,635,2,1,2b1b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/enc7omp6g4MdoByhypgdq5,"Direct 99.co sale listing snippet shows 2 Beds, 1 Bath, 635 sqft."
lakeville,678,2,1,2b1b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/summerdale-condo-Mc3FUbh37PHPJ7EZCGPYQz,"Cached 99.co aggregated listing snippet shows a Lakeville unit with 2 Beds, 1 Bath, 678 sqft."
lakeville,721,2,2,2b2b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-rnomJwaaJ3jZbGX6o5ZQVF,"Cached 99.co preview snippet shows 2 Beds, 2 Baths, 721 sqft."
lakeville,732,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-GfhL2qN9siYLyrNcK5nboF,"Direct 99.co sale listing snippet shows 2 Beds, 2 Baths, 732 sqft."
lakeville,764,2,2,2b2b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-hqny2jwQ2s9g3zxZSN6PrY,"Cached 99.co listing snippet shows 2 Beds, 2 Baths, 764 sqft."
lakeville,775,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/SuVf2eW4wsdA3SWrQNna2A,"Direct 99.co sale listing snippet shows 2 Beds, 2 Baths, 775 sqft."
lakeville,808,2,2,2b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-jJCp8YQNdseZm46ZfmiyFT,Direct 99.co sale listing snippet describes 808 sqft as 2 Bed 2 Bath.
lakeville,872,2,2,2b2b,medium,rent_listing_snippet,https://www.99.co/singapore/rent/property/lakeville-condo-hv6YWPvfH55L5pwKcoEvGa,"Cached 99.co rent listing snippet shows 2 Beds, 2 Baths, 872 sqft."
lakeville,937,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-hktosxHQ6UAeUsQdj4gxWX,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 937 sqft."
lakeville,947,3,2,3b2b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,Developer brochure page for 3 Bedroom Suites lists Type C2 at 947 sqft; classified as 3b2b to align with matching 99.co 3 Bed 2 Bath evidence for neighboring 936/937 sqft stack.
lakeville,969,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-GNdReToNjTWUFUbYgTky7y,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 969 sqft."
lakeville,990,3,2,3b2b,medium,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-FngCsTu3DURDfEg2Fo5b2k,"Cached 99.co aggregated listing snippet shows a Lakeville unit with 3 Beds, 2 Baths, 990 sqft."
lakeville,1119,3,3,3b3b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-Cf4RSVtqLZsvhYxQFXxd8G,"Direct 99.co sale listing snippet shows 3 Beds, 3 Baths, 1119 sqft."
lakeville,1141,3,2,3b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-SdGaxqTDqzBFkhBzoiDVZZ,"Direct 99.co sale listing snippet shows 3 Beds, 2 Baths, 1141 sqft."
lakeville,1141,3,3,3b3b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type C5/C6 floor plans list 1141 sqft under 3 Bedroom Suites and show Bath 2, Master Bath, and WC."
lakeville,1163,3,3,3b3b,medium,rent_listing_snippet,https://www.99.co/singapore/rent/property/lakeville-condo-GvFJWLMEpM5uZAf87JZPDd,"Direct 99.co rent listing snippet shows 3 Beds, 3 Baths, 1163 sqft."
lakeville,1270,4,3,4b3b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-JxXFNHF6rvEm6ceyzBprMG,"Direct 99.co sale listing snippet shows 4 Beds, 3 Baths, 1270 sqft."
lakeville,1281,4,3,4b3b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type D3 floor plan lists 1281 sqft under 4 Bedroom Suites and shows Bath 2, Master Bath, and WC."
lakeville,1302,4,2,4b2b,high,sale_listing_snippet,https://www.99.co/singapore/sale/property/lakeville-condo-cEY7xM2ETn6mDEfnBAg6Xa,Direct 99.co sale listing snippet describes 1302 sqft as 4 Bedrooms and 2 Bathrooms.
lakeville,1302,4,3,4b3b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type D2 floor plan lists 1302 sqft under 4 Bedroom Suites and shows Bath 2, Master Bath, and WC."
lakeville,1324,3,3,3b3b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,Developer brochure Type C4-P/C7-P floor plans list 1324 sqft under 3 Bedroom Suites with PES.
lakeville,1475,4,4,4b4b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type D4 floor plan lists 1475 sqft under 4 Bedroom Dual-Key Suites and shows Studio Bath, Bath 2, Master Bath, and WC."
lakeville,1528,5,4,5b4b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type E1 floor plan lists 1528 sqft under 5 Bedroom Suites and shows Bath 2, Bath 3, Master Bath, and WC."
lakeville,2056,4,4,4b4b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,"Developer brochure Type PH2 floor plan lists 2056 sqft under 4 Bedroom Penthouse and shows Bath 2, Bath 3, Master Bath, and WC."
lakeville,2228,4,4,4b4b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,Developer brochure Type PH4 floor plan lists 2228 sqft under 4 Bedroom + Study Penthouse.
lakeville,2271,4,4,4b4b,high,developer_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Lakeville/Lakeville%20Brochure.pdf,Developer brochure Type PH3 floor plan lists 2271 sqft under 4 Bedroom + Study Penthouse.
le_quest,431,1,1,1b1b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type A1 at 431 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,495,1,1,1b1b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type A2 at 495 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,592,2,1,2b1b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B1 at 592 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,614,1,1,1b1b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type A2L at 614 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,614,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B2 at 614 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,700,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B3 at 700 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,710,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B4 at 710 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,732,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B1L at 732 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,743,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B2L at 743 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,807,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B4L at 807 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,818,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C1 at 818 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,818,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C1P at 818 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,829,2,2,2b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type B3L at 829 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,883,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C2 at 883 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,936,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C1L at 936 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,936,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C4 at 936 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,980,3,2,3b2b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C5P at 980 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,980,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C5 at 980 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,1023,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C6 at 1023 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,1109,3,3,3b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type C3L at 1109 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,1130,4,3,4b3b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type D1 at 1130 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,1313,4,4,4b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type D2 at 1313 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
le_quest,1528,4,4,4b4b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Le Quest/Le Quest Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists Type D2L at 1528 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
margaret_ville,463,1,1,1b1b,medium,third_party_original_brochure,https://stacked-condo-database.sgp1.digitaloceanspaces.com/stacked-condo-database/brochure/Margaret Ville/Margaret Ville Brochure.pdf,[auto-stacked] Stacked-hosted original brochure text lists TYPE A1 at 463 sqft; bedroom count comes from brochure type/category and bathroom count is inferred from floor-plan labels/standard layout convention.
